start,description,FF1,FF2,FF3,FF4,MP1,ED1,ED2,ED3,ED4,TFUT02,TFUT05,TFUT10,TFUT30,SP500,SP500FUT,EUR
2009-12-16 14:15:00,"FOMC Rate Decision (Scheduled)",-0.00875,-0.01,-0.005,-0.0025,-0.01808,-0.005,-0.005,0.01,0.02,0.0075,0.03035,0.02872,0.02739,-0.05211,-0.06766,-0.18239
2010-01-27 14:15:00,"FOMC Rate Decision (Scheduled)",0,0,-0.005,0.005,0,-0.005,0.01,0.04,0.065,0.0561,0.0484,0.03198,0.01883,0.09656,0.09228,-0.24597
2010-03-16 14:15:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.01,-0.01,-0.0075,-0.00517,-0.015,-0.035,-0.05,-0.055,-0.04128,-0.03955,-0.02706,-0.00843,0.19305,0.19561,0.16376
2010-04-28 14:15:00,"FOMC Rate Decision (Scheduled)",0,0,-0.005,-0.005,0,-0.005,-0.0075,-0.01,-0.005,-0.00375,0.01068,0.00848,0.00845,0.16698,0.1683,0.23913
2010-06-23 14:15:00,"FOMC Rate Decision (Scheduled)",0,0.005,0,-0.0025,0.005,0.005,0.005,0.005,0.005,-0.00745,-0.00597,-0.00489,-0.0039,0.34692,0.29796,0.39826
2010-08-10 14:15:00,"FOMC Rate Decision (Scheduled)",0.0025,0.0025,0.0025,0.005,0.00369,-0.01,-0.02,-0.03,-0.035,-0.01115,-0.0452,-0.05672,-0.05006,0.68052,0.73842,0.76739
2010-09-21 14:15:00,"FOMC Rate Decision (Scheduled)",0.0025,0.005,0,0,0.00833,0,-0.01,-0.01,-0.01,-0.01485,-0.0204,-0.01574,-0.00183,0.59361,0.59354,0.74324
2010-11-03 14:15:00,"FOMC Rate Decision (Scheduled)",0.0075,0.0075,0.005,0.005,0.00833,0.005,-0.005,-0.005,-0.01,-0.0037,-0.04314,0.00929,0.11159,-0.30103,-0.33723,-0.13522
2010-12-14 14:15:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0.005,-0.005,-0.005,-0.01,-0.0149,-0.00149,0,0.00819,0.01285,0,-0.07454
2011-01-26 14:15:00,"FOMC Rate Decision (Scheduled)",-0.00125,0,0,0,0,0,0,-0.015,-0.02,-0.02605,-0.01042,0.00329,0.02054,-0.08019,-0.05797,0.01829
2011-03-15 14:15:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,-0.005,0,0.01,0.02,0.02977,0.03865,0.02621,0.01212,0.27359,0.25505,-0.00358
2011-04-27 12:30:00,"FOMC Rate Decision (Scheduled)",0,0,-0.005,0,0,-0.005,-0.005,-0.015,-0.025,-0.02232,-0.0283,-0.01806,-0.01012,0.1752,0.16747,0.27592
2011-06-22 12:30:00,"FOMC Rate Decision (Scheduled)",0,-0.005,-0.005,0,0,-0.005,0,0.005,0.01,0.01853,0.02917,0.02065,0.01551,0.10646,0.1162,-0.00347
2011-08-09 14:15:00,"FOMC Rate Decision (Scheduled)",0,0.005,0.0025,0.0025,0,0.02,0,-0.035,-0.085,-0.09233,-0.12265,-0.06074,0.01934,-0.87788,-0.9322,0.17918
2011-09-21 14:15:00,"FOMC Rate Decision (Scheduled)",0.005,0.015,0.02,0.02,0.01667,0.045,0.055,0.065,0.075,0.0443,0.04695,-0.00299,-0.07426,-0.609,-0.73809,-0.59691
2011-11-02 12:30:00,"FOMC Rate Decision (Scheduled)",0,0.005,0.005,0.005,0,0.01,0.01,0.01,0.015,0.01478,0.02133,0.012,0.00166,-0.13996,-0.14207,-0.22531
2011-12-13 14:15:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0.01,0.015,0.015,0.00738,0.00426,-0.00449,-0.01644,-0.81154,-0.70908,-0.32502
2012-01-25 12:30:00,"FOMC Rate Decision (Scheduled)",0,0,-0.0025,-0.0025,0,0,-0.01,-0.03,-0.035,-0.02213,-0.06232,-0.05376,-0.03313,0.30319,0.3248,0.39587
2012-03-13 14:15:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0.005,0.01,0.02,0.0074,0.02567,0.0315,0.03045,0.02241,0.01815,-0.29411
2012-04-25 12:30:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0,0,0,0,0.01133,0.01334,0.01658,-0.0166,-0.03618,-0.09848
2012-06-20 12:30:00,"FOMC Rate Decision (Scheduled)",0.00125,0.005,0.01,0.01,0.00375,0.015,0.015,0.02,0.02,0.02218,0.0113,-0.01461,-0.04381,-0.02733,-0.03712,-0.13396
2012-08-01 14:15:00,"FOMC Rate Decision (Scheduled)",0.01,0.01,0.015,0.01,0.01033,0.01,0.01,0.01,0.015,0.02215,0.03925,0.02749,0.0123,-0.1668,-0.20007,-0.48902
2012-09-13 12:30:00,"FOMC Rate Decision (Scheduled)",0.0075,0.015,0.02,0.015,0.01324,0.01,0.01,0.015,0.015,0.02585,0.06474,0.05878,0.07279,0.61107,0.64158,0.03877
2012-10-24 14:15:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0,0,0,-0.0037,-0.00987,-0.00737,0.00158,-0.00141,0.01773,0.03086
2012-12-12 12:30:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,-0.005,-0.005,-0.005,0,-0.0014,0.01607,0.03593,0.39349,0.40126,0.35973
2013-01-30 14:15:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0,-0.005,-0.01,-0.00739,-0.01274,-0.01043,-0.01151,-0.07702,-0.08325,0.01474
2013-03-20 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0.005,0.005,0,0.0025,-0.00369,-0.00282,-0.00446,-0.00657,0.10916,0.11283,0.11193
2013-05-01 14:00:00,"FOMC Rate Decision (Scheduled)",0.0025,0,0.005,0.0025,0.00258,0,0,0,0,0,0.00561,0.0102,0.01244,0.14053,0.14225,0.11739
2013-06-19 14:00:00,"FOMC Rate Decision (Scheduled)",0.0025,0,0.0025,0.005,0.00682,0,0,0,0.01,0.02217,0.06303,0.05468,0.04086,-0.06366,-0.09128,-0.44857
2013-07-31 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0.0025,0,0,0,-0.005,-0.005,-0.0075,-0.00739,-0.03325,-0.02492,-0.02868,-0.03255,-0.05936,0.01505
2013-09-18 14:00:00,"FOMC Rate Decision (Scheduled)",0,-0.005,-0.0025,0,0,-0.005,-0.015,-0.02,-0.03,-0.04073,-0.13876,-0.11503,-0.06959,1.00779,1.05565,0.69305
2013-10-30 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,-0.005,0,0,0.01,0.01108,0.03739,0.0399,0.0353,-0.29372,-0.31274,-0.35288
2013-12-18 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.005,0,0,0,0.01,0.005,0.005,-0.005,-0.0148,-0.02334,-0.01107,0,0.7595,0.78802,0.06901
2014-01-29 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.005,0,0,0.005,0.005,0.005,0,0.005,0,-0.00437,-0.0094,-0.01618,-0.40308,-0.39529,-0.10615
2014-03-19 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.005,0,0,0,0.005,0.01,0.02,0.04,0.05932,0.09257,0.05712,0.02895,-0.20472,-0.21469,-0.44284
2014-04-30 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0.0025,0,0,0,0,0,0.005,0,0.00735,0.00792,0.00532,0.01755,0.02668,-0.01443
2014-06-18 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.005,0.005,0,0,0,0.005,0.01,0.015,0.01114,0.02362,0.00475,-0.01053,0.31782,0.33568,-0.03315
2014-07-30 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,-0.005,-0.005,-0.01,-0.01,-0.00743,-0.0133,-0.01263,-0.01552,0.39686,0.40705,0.08217
2014-09-17 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0.005,0.02,0.035,0.03722,0.05048,0.03009,0.01394,0.24878,0.23824,-0.30134
2014-10-29 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0.01,0.005,0,0,0.005,0.03,0.055,0.04448,0.05723,0.03261,0.00334,-0.29393,-0.32989,-0.7601
2014-12-17 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,-0.005,-0.005,0,-0.015,-0.04,-0.075,-0.0925,-0.07068,-0.07054,-0.02769,0,0.74124,0.77699,0.35397
2015-01-28 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.005,0,0.005,0.005,0,-0.005,-0.015,-0.015,-0.01484,-0.0203,-0.01952,-0.0154,-0.25168,-0.28413,-0.03969
2015-03-18 14:00:00,"FOMC Rate Decision (Scheduled)",-0.00125,-0.005,-0.01,-0.02,-0.00298,-0.04,-0.065,-0.08,-0.1,-0.08568,-0.07928,-0.05507,-0.04454,1.42474,1.47372,1.21836
2015-04-29 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0,0,0,0,-0.00146,0,-0.00429,0.09256,0.08332,-0.74584
2015-06-17 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.01,-0.015,-0.02,-0.00577,-0.03,-0.045,-0.05,-0.055,-0.05592,-0.06353,-0.04843,-0.03231,0.33272,0.17986,0.30166
2015-07-29 14:00:00,"FOMC Rate Decision (Scheduled)",0,-0.005,-0.005,-0.005,-0.005,-0.005,-0.01,-0.01,-0.01,-0.01488,-0.01761,-0.01238,-0.01344,0.12738,0.14305,-0.14947
2015-09-17 14:00:00,"FOMC Rate Decision (Scheduled)",-0.025,-0.055,-0.05,-0.0525,-0.05769,-0.06,-0.065,-0.065,-0.0625,-0.05591,-0.05278,-0.03548,-0.01959,0.14133,0.11295,0.53702
2015-10-28 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0.01,0.025,0,0.02,0.04,0.045,0.055,0.05579,0.0554,0.03203,-0.0029,-0.6055,-0.71377,-1.25816
2015-12-16 14:00:00,"FOMC Rate Decision (Scheduled)",0.0125,0.0175,0.01,0.015,0.02583,0.01,0.0175,0.025,0.025,0.00749,-0.00296,-0.01404,-0.03271,0.13922,0.18326,-0.1507
2016-01-27 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,-0.01,-0.015,0,-0.02,-0.025,-0.035,-0.04,-0.03732,-0.03652,-0.02588,-0.01573,-0.36597,-0.35583,0.08272
2016-03-16 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0075,-0.02,-0.055,-0.0525,-0.0155,-0.05,-0.08,-0.1,-0.11,-0.09351,-0.10688,-0.07004,-0.03236,0.26709,0.27437,0.82205
2016-04-27 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,0,0,0.005,0,0.005,0.01,0.015,0.015,0.01492,0.01018,0.00302,-0.00561,0.24476,0.22774,-0.20751
2016-06-15 14:00:00,"FOMC Rate Decision (Scheduled)",-0.00125,-0.005,-0.025,-0.03,-0.0025,-0.04,-0.045,-0.05,-0.05,-0.05583,-0.0461,-0.02955,-0.00796,-0.04467,-0.04823,0.39949
2016-07-27 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.005,-0.005,0,-0.005,0.005,0.01,0.01,0.005,0.00372,-0.00576,-0.00736,-0.01035,0.21188,0.21986,-0.05458
2016-09-21 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0125,-0.04,-0.03,-0.025,-0.04167,-0.02,-0.025,-0.03,-0.035,-0.04105,-0.04338,-0.03141,-0.02855,0.29354,0.2923,0.22376
2016-11-02 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,0,0.005,0.01,-0.00268,0.005,0,0,0.005,0.00746,0.00289,0.0015,0.00833,0.06189,0.07162,-0.02252
2016-12-14 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,0,0,0.0125,-0.00456,0.0025,0.02,0.05,0.08,0.0677,0.0837,0.06673,0.0373,-0.24159,-0.27609,-0.62223
2017-02-01 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.0125,-0.02,-0.0175,-0.00259,-0.015,-0.02,-0.02,-0.025,-0.03007,-0.02388,-0.01268,0,0.16147,0.16484,0.10698
2017-03-15 14:00:00,"FOMC Rate Decision (Scheduled)",0.0025,0.005,-0.005,-0.02,0.00484,-0.035,-0.05,-0.06,-0.07,-0.0717,-0.07364,-0.05108,-0.01729,0.28177,0.29472,0.38469
2017-05-03 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.01,0.01,0.0075,0,0.01,0.015,0.015,0.02,0.01505,0.02077,0.01721,0.0151,0.03859,0.04201,-0.11916
2017-06-14 14:00:00,"FOMC Rate Decision (Scheduled)",0.01,0.015,0.01,0.015,0.01875,0.0075,0.015,0.015,0.02,0.02634,0.02071,0.01235,0.00294,-0.0406,-0.05131,-0.1776
2017-07-26 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,-0.005,-0.01,0,-0.005,-0.01,-0.015,-0.02,-0.01884,-0.02528,-0.01718,-0.00151,0.02098,0.0202,0.44116
2017-09-20 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0.02,0,0.04,0.045,0.055,0.055,0.04527,0.05513,0.03744,0.01793,-0.14615,-0.15988,-0.7734
2017-11-01 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,0.005,0,0,-0.00259,0,0,0.005,0.005,0.00378,0.0045,0.00629,0.00452,0.08571,0.07766,-0.06452
2017-12-13 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.005,0,0,0,-0.0025,-0.005,-0.01,-0.01,-0.01521,-0.01661,-0.01265,-0.0075,0.07573,0.07488,0.15276
2018-01-31 14:00:00,"FOMC Rate Decision (Scheduled)",0,-0.005,0,0.005,-0.005,0,0.005,0.005,0.01,0.00764,0.01381,0.01301,0.01106,-0.10361,-0.1149,-0.16523
2018-03-21 14:00:00,"FOMC Rate Decision (Scheduled)",0,-0.005,-0.0075,-0.005,0,-0.005,-0.005,0,0.005,-0.00768,0.01392,0.0165,0.02289,0.3479,0.36575,0.28074
2018-05-02 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.005,0,0,-0.00267,0,-0.005,-0.01,-0.005,-0.01538,-0.02019,-0.0116,-0.00655,0.1428,0.16027,0.40461
2018-06-13 14:00:00,"FOMC Rate Decision (Scheduled)",-0.005,-0.005,-0.005,0.0025,-0.00882,0,0.02,0.03,0.03,0.04237,0.04047,0.03153,0.02796,-0.13533,-0.14338,-0.34416
2018-08-01 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,-0.005,-0.0025,-0.005,0,-0.00467,-0.00332,-0.0033,0.02134,0.02668,0.04714
2018-09-26 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.01,0.01,0.01,0.01,0,0,-0.005,-0.01,-0.00387,-0.00784,-0.00167,0.00337,0.22624,0.22178,0.04248
2018-11-08 14:00:00,"FOMC Rate Decision (Scheduled)",0.0025,0.005,0,0,0.00341,0.005,0.005,0.005,0.005,0.00775,0.0063,0.00505,0.0052,0.09441,0.08016,-0.19756
2018-12-19 14:00:00,"FOMC Rate Decision (Scheduled)",0.01,0.03,0.025,0.02,0.02583,0.03,0.025,0.015,0.015,0.00385,-0.00773,-0.01471,-0.0243,-0.94125,-0.97595,-0.38569
2019-01-30 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,-0.005,-0.005,0,-0.01,-0.03,-0.03,-0.04,-0.03653,-0.03076,-0.01945,-0.00482,0.77383,0.77759,0.50235
2019-03-20 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,-0.005,-0.005,0,-0.005,-0.025,-0.05,-0.06,-0.05943,-0.06564,-0.04803,-0.03343,0.50599,0.50327,0.57981
2019-05-01 14:00:00,"FOMC Rate Decision (Scheduled)",-0.025,-0.02,-0.025,-0.04,-0.02583,-0.035,-0.04,-0.045,-0.05,-0.04589,-0.03795,-0.02224,-0.00472,0.20476,0.19482,0.16439
2019-06-19 14:00:00,"FOMC Rate Decision (Scheduled)",0.0225,0.05,-0.03,-0.035,0.06136,-0.06,-0.085,-0.105,-0.105,-0.07961,-0.0626,-0.04156,-0.02824,0.23767,0.23931,0.15144
2019-07-31 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.04,0.04,0.045,0.04,0.04,0.05,0.04,0.03,0.02088,0.00298,-0.00307,-0.01774,-0.13745,-0.14938,-0.21132
2019-09-18 14:00:00,"FOMC Rate Decision (Scheduled)",0.01375,0.0175,0.01,0.015,0.03438,0.035,0.03,0.03,0.03,0.03785,0.03103,0.02416,0.01279,-0.37358,-0.39262,-0.30772
2019-10-11 11:00:00,"Statement Regarding Monetary Policy Implementation (addressed recent liquidity strains in the repo market by announcing Treasury bill purchases and repo operations to ensure ample reserves)",-0.005,-0.01,-0.005,0,-0.00775,-0.02,-0.0025,0,0,-0.00756,-0.0059,-0.0015,0.00284,0.19962,0.19258,0.13132
2019-10-30 14:00:00,"FOMC Rate Decision (Scheduled)",0,-0.0125,0.005,0.015,-0.0125,0.01,0.015,0.015,0.02,0.01325,0.01035,0.00302,-0.00573,0.14959,0.14837,-0.05849
2019-12-11 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,-0.005,0,0,0,-0.005,-0.005,-0.00757,-0.00591,-0.00455,0.00144,0.16766,0.16732,0.12158
2020-01-29 14:00:00,"FOMC Rate Decision (Scheduled)",0.0025,0.015,0.01,0.01,0.015,0.005,0.005,0.005,0.005,0.00189,-0.00293,-0.00298,-0.00702,0.02827,0.02281,0.0318
2020-03-03 10:00:00,"FOMC Rate Decision (Scheduled)",-0.23125,-0.175,-0.155,-0.145,-0.25603,-0.1675,-0.13,-0.11,-0.0975,-0.06804,-0.04982,-0.03308,-0.01314,0.65188,0.69044,0.69428
2020-03-15 17:00:00,"FOMC Rate Decision (Unscheduled)",NaN,NaN,NaN,NaN,NaN,-0.06625,-0.0475,-0.0125,-0.07,-0.0037,-0.00775,-0.00713,0,NaN,-0.45096,0.79187
2020-04-29 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.03,-0.025,-0.02,-0.03,0,-0.005,-0.005,-0.005,0.00369,0.00836,0.00975,0.01709,-0.18878,-0.19611,0.13805
2020-06-10 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,-0.0025,0,-0.005,-0.005,-0.00922,-0.01812,-0.01261,0.00381,0.59258,0.53764,0.36881
2020-07-29 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.005,0,0,0.005,-0.005,-0.015,-0.005,0,-0.00369,-0.00833,-0.00693,-0.00612,0.06893,0.07712,0.02121
2020-09-16 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,0,0,0,-0.00536,-0.005,0,0,0,-0.00184,0.00139,0.00416,0.01259,0.40618,0.40382,0.06764
2020-11-05 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0,0,-0.005,-0.00184,0.00139,0.00279,0.00128,0.0341,0.02135,0.04231
2020-12-16 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,0,0,0,-0.00517,0,0,0.005,0,0.00184,0.01387,0.01969,0.02727,-0.16237,-0.15931,-0.25912
2021-01-27 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.0025,0,0.005,0.0025,0.005,0,0,0,0,-0.00139,0,-0.00132,-0.34152,-0.33775,-0.0743
2021-03-17 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.005,-0.005,-0.005,-0.00554,-0.01,-0.005,-0.01,-0.01,-0.0166,-0.03955,-0.01774,0.0074,0.53485,0.53907,0.43153
2021-04-28 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.005,-0.005,-0.005,-0.005,-0.005,0,-0.005,-0.005,-0.00369,-0.00565,-0.00296,-0.00437,0.05755,0.07477,0.14888
2021-06-16 14:00:00,"FOMC Rate Decision (Scheduled)",0.0125,0.025,0.01,0.01,0.02679,0.01,0.015,0.02,0.03,0.02768,0.07067,0.05156,0.03458,-0.49477,-0.49859,-0.60443
2021-07-28 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0,0,0.01,0.00738,0.0211,0.00869,-0.00138,0.18406,0.17644,-0.03387
2021-09-22 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0,0,0,0.0037,0.00567,-0.00146,-0.00138,0.37317,0.35859,0.1534
2021-11-03 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0.0025,0,0,0.005,0.01,0.0075,0.00928,0.01727,0.01196,0.03268,0.23372,0.22721,0.02158
2021-12-15 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,0,-0.005,0.0075,-0.00484,0.025,0.045,0.05,0.05,0.03361,0.02756,0.01945,0.00561,0.62031,0.57237,-0.16004
2022-01-26 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.01,-0.005,-0.005,-0.01,-0.0075,-0.01,-0.005,-0.005,-0.00188,0.00881,0.01378,0.01336,-0.2151,-0.20134,0
2022-03-16 14:00:00,"FOMC Rate Decision (Scheduled)",-0.01,-0.015,0,0.02,-0.02067,0.06,0.11,0.145,0.155,0.10704,0.06975,0.04598,0.03677,-0.74763,-0.76101,-0.1731
2022-05-04 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0175,-0.02,-0.02,-0.02,-0.02009,-0.025,-0.0275,-0.03,-0.04,-0.0426,-0.04551,-0.02342,-0.01016,-0.14965,-0.16759,0.1233
2022-06-13 15:15:00,"WSJ article: Bad Inflation Reports Raise Odds of Surprise 0.75-Percentage-Point Rate Rise This Week (event highlighted by Kurt Lunsford)",0.04625,0.115,0.16,0.155,0.08162,NaN,0.185,0.135,0.115,0.11179,0.07566,0.04843,0.03078,-0.45255,-0.46245,-0.17281
2022-06-15 14:00:00,"FOMC Rate Decision (Scheduled)",0.0225,0.035,0.045,0.05,0.045,0.07,0.0825,0.09,0.0575,0.04313,0.02413,0.01386,0.00453,-0.12554,-0.08618,-0.07697
2022-07-27 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.015,-0.015,-0.02,-0.015,-0.005,0,0.005,0.005,0.00291,0.00156,0.00165,0,0.05081,0.06284,0.10356
2022-09-21 14:00:00,"FOMC Rate Decision (Scheduled)",-0.01,-0.035,0,0.04,-0.03333,0.09,0.12,0.13,0.115,0.09103,0.05207,0.01929,-0.01484,-1.35205,-1.38846,-0.4056
2022-11-02 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.025,-0.04,-0.065,-0.00268,-0.06,-0.0775,-0.08,-0.09,-0.08185,-0.07457,-0.04518,-0.00813,0.70408,0.69157,0.5648
2022-12-14 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0.035,0.045,0,0.0125,0.085,0.115,0.12,0.08115,0.05976,0.03305,0.00552,-1.14497,-1.16971,-0.31877
2023-02-01 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0075,-0.005,0.005,0.005,-0.00778,-0.005,0.005,0.02,0.02,0.02182,0.01614,0.0104,0.01288,0.13746,0.13506,-0.04125
2023-03-22 14:00:00,"FOMC Rate Decision (Scheduled)",0.01,0.04,0.02,0.015,0.03444,0.025,-0.015,-0.07,-0.08,-0.09083,-0.05979,-0.02785,0.00277,0.28513,0.27857,0.48064
2023-05-03 14:00:00,"FOMC Rate Decision (Scheduled)",0.0125,0.015,0.015,0.02,0.01384,0.0075,0.015,0.015,0.015,0.00592,0.01119,0.00858,0.02362,0.11806,0.12046,0.13567
2023-06-14 14:00:00,"FOMC Rate Decision (Scheduled)",-0.01,-0.01,0.025,0.035,-0.01875,-0.0025,0,0.08,0.125,0.12573,0.09352,0.05671,0.02488,-0.69926,-0.69226,-0.39695
2023-07-26 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,0,0,0,0,0.0075,0.01,0.00603,0.00165,-0.00179,-0.00387,0.08908,0.08179,0.02259
2023-09-20 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.005,0.025,0.0275,-0.0075,0.01,0.035,0.065,0.095,0.06841,0.05526,0.03491,0.0146,-0.17053,-0.18928,-0.31749
2023-11-01 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,-0.01,-0.01,-0.015,-0.00259,0,-0.01,-0.015,-0.015,-0.01208,-0.00676,-0.00378,0.0046,0.01259,0.01773,-0.01899
2023-12-13 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0025,0,-0.005,-0.025,-0.00431,0,-0.005,-0.065,-0.125,-0.13941,-0.11671,-0.0828,-0.06331,0.66225,0.63107,0.69294
2024-01-31 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.0025,0.01,0.02,0.0025,0,0.025,0.02,0.02,0.00992,0.00815,0.00534,0.01205,-0.30595,-0.30568,-0.1384
2024-03-20 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,-0.005,0,0,-0.015,-0.035,-0.035,-0.02194,-0.00497,0.00545,0.02922,0.23831,0.2479,0.069
2024-05-01 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0,-0.005,0,0,0,-0.01,-0.015,-0.01308,-0.01351,-0.00934,-0.00437,0.11812,0.12855,0.05617
2024-06-12 14:00:00,"FOMC Rate Decision (Scheduled)",0,0,0.015,0.015,0,0,0.005,0.02,0.025,0.01795,0.01159,0.00908,0.01245,-0.01564,-0.0092,-0.10153
2024-07-31 14:00:00,"FOMC Rate Decision (Scheduled)",0,0.0025,0.01,0.015,0.0025,0.0025,0.015,0.02,0.015,0.01788,0.01476,0.01075,0.01226,0.14066,0.13038,-0.037
2024-09-18 14:00:00,"FOMC Rate Decision (Scheduled)",-0.0475,-0.11,-0.11,-0.11,-0.11875,-0.1075,-0.12,-0.125,-0.11,-0.08012,-0.04153,-0.02422,-0.01156,0.39743,0.3611,0.41254
